Time (s),Joint Vel 1,Joint Vel 2,Joint Vel 3,Body Vel X,Body Vel Y,Body Vel Z,
5.080, -1.047, 0.000, -0.000, 0.313, 0.023, -0.000
5.090, -1.047, 0.000, -0.000, 0.314, 0.020, -0.000
5.100, -1.047, 0.000, -0.000, 0.314, 0.016, -0.000
5.110, -1.047, -0.000, 0.000, 0.307, 0.013, -0.000
5.120, -0.923, 0.000, -0.000, 0.264, 0.008, -0.000
5.130, -0.745, 0.000, -0.000, 0.211, 0.005, -0.000
5.140, -0.578, -0.000, 0.000, 0.162, 0.003, -0.000
5.150, -0.439, -0.000, 0.000, 0.123, 0.002, -0.000
5.160, -0.330, -0.000, 0.000, 0.092, 0.001, -0.000
5.170, -0.247, -0.000, 0.000, 0.069, 0.001, -0.000
5.180, -0.184, 0.000, -0.000, 0.051, 0.000, -0.000
5.190, -0.137, 0.000, -0.000, 0.038, 0.000, -0.000
5.200, -0.102, 0.000, -0.000, 0.028, 0.000, -0.000
5.210, -0.076, -0.000, 0.000, 0.021, 0.000, -0.000
5.220, -0.056, -0.000, 0.000, 0.016, 0.000, -0.000
5.230, -0.042, 0.000, -0.000, 0.012, 0.000, -0.000
5.240, -0.031, -0.000, 0.000, 0.009, 0.000, -0.000
5.250, -0.023, -0.000, 0.000, 0.006, 0.000, -0.000
5.260, -0.017, -0.000, 0.000, 0.005, 0.000, -0.000
5.270, -0.013, 0.000, -0.000, 0.004, 0.000, -0.000
5.280, -0.009, -0.000, 0.000, 0.003, 0.000, -0.000
5.290, -0.007, -0.000, 0.000, 0.002, 0.000, -0.000
5.300, -0.005, -0.000, 0.000, 0.001, 0.000, -0.000
5.310, -0.004, -0.000, 0.000, 0.001, 0.000, -0.000
5.320, -0.003, 0.000, -0.000, 0.001, 0.000, -0.000
5.330, -0.002, 0.000, -0.000, 0.001, 0.000, -0.000
5.340, -0.001, -0.000, 0.000, 0.000, 0.000, -0.000
5.350, -0.001, -0.000, 0.000, 0.000, 0.000, -0.000
5.360, -0.001, -0.000, 0.000, 0.000, 0.000, -0.000
5.370, -0.001, -0.000, 0.000, 0.000, 0.000, -0.000
5.380, -0.000, -0.000, 0.000, 0.000, 0.000, -0.000
5.390, -0.000, 0.000, -0.000, 0.000, 0.000, -0.000
5.400, -0.000, -0.000, 0.000, 0.000, 0.000, -0.000
5.410, -0.000, -0.000, 0.000, 0.000, 0.000, -0.000
5.420, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
5.430, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
5.440, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
5.450, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
5.460, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
5.470, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
5.480, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
5.490, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
5.500, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
5.510, 0.000, 0.524, 0.000, 0.000, 0.031, -0.119
5.520, 0.000, 0.916, 0.000, 0.000, 0.102, -0.193
5.530, 0.000, 1.014, 0.000, 0.000, 0.209, -0.209
5.540, 0.000, 1.039, 0.000, 0.000, 0.219, -0.215
5.550, 0.000, 1.045, 0.000, 0.000, 0.219, -0.218
5.560, 0.000, 1.047, 0.000, 0.000, 0.217, -0.221
5.570, 0.000, 1.047, 0.000, 0.000, 0.215, -0.223
5.580, 0.000, 1.047, -0.000, 0.000, 0.212, -0.225
5.590, 0.000, 1.047, 0.000, 0.000, 0.210, -0.227
5.600, 0.000, 1.047, -0.000, 0.000, 0.208, -0.229
5.610, 0.000, 1.047, -0.000, 0.000, 0.205, -0.231
5.620, 0.000, 1.047, -0.000, 0.000, 0.203, -0.233
5.630, 0.000, 1.047, 0.000, 0.000, 0.200, -0.234
5.640, 0.000, 1.047, -0.000, 0.000, 0.198, -0.236
5.650, 0.000, 1.047, -0.000, 0.000, 0.195, -0.238
5.660, 0.000, 1.047, -0.000, 0.000, 0.193, -0.240
5.670, 0.000, 1.047, -0.000, 0.000, 0.190, -0.242
5.680, 0.000, 1.047, -0.000, 0.000, 0.188, -0.244
5.690, 0.000, 1.047, 0.000, 0.000, 0.185, -0.245
5.700, 0.000, 1.047, -0.000, 0.000, 0.183, -0.247
5.710, 0.000, 1.047, -0.000, 0.000, 0.180, -0.249
5.720, 0.000, 1.047, -0.000, 0.000, 0.177, -0.250
5.730, 0.000, 1.047, -0.000, 0.000, 0.175, -0.252
5.740, 0.000, 1.047, -0.000, 0.000, 0.172, -0.254
5.750, 0.000, 1.047, -0.000, 0.000, 0.169, -0.255
5.760, 0.000, 1.047, -0.000, 0.000, 0.167, -0.257
5.770, 0.000, 1.047, 0.000, 0.000, 0.164, -0.258
5.780, 0.000, 1.047, 0.000, 0.000, 0.161, -0.260
5.790, 0.000, 1.047, -0.000, 0.000, 0.159, -0.261
5.800, 0.000, 1.047, -0.000, 0.000, 0.156, -0.263
5.810, 0.000, 1.047, -0.000, 0.000, 0.153, -0.264
5.820, 0.000, 1.047, -0.000, 0.000, 0.150, -0.266
5.830, 0.000, 1.047, -0.000, 0.000, 0.148, -0.267
5.840, 0.000, 1.047, 0.000, 0.000, 0.145, -0.268
5.850, 0.000, 1.047, -0.000, 0.000, 0.140, -0.266
5.860, 0.000, 0.947, -0.000, 0.000, 0.120, -0.234
5.870, 0.000, 0.773, 0.000, 0.000, 0.095, -0.189
5.880, 0.000, 0.602, -0.000, 0.000, 0.073, -0.147
5.890, 0.000, 0.458, 0.000, 0.000, 0.055, -0.112
5.900, 0.000, 0.345, -0.000, 0.000, 0.041, -0.084
5.910, 0.000, 0.258, -0.000, 0.000, 0.031, -0.063
5.920, 0.000, 0.193, -0.000, 0.000, 0.023, -0.047
5.930, 0.000, 0.143, -0.000, 0.000, 0.017, -0.035
5.940, 0.000, 0.107, -0.000, 0.000, 0.013, -0.026
5.950, 0.000, 0.079, 0.000, 0.000, 0.009, -0.019
5.960, 0.000, 0.059, -0.000, 0.000, 0.007, -0.015
5.970, 0.000, 0.044, -0.000, 0.000, 0.005, -0.011
5.980, 0.000, 0.032, 0.000, 0.000, 0.004, -0.008
5.990, 0.000, 0.024, -0.000, 0.000, 0.003, -0.006
6.000, 0.000, 0.018, -0.000, 0.000, 0.002, -0.005
6.010, 0.000, 0.013, 0.000, 0.000, 0.002, -0.003
6.020, 0.000, 0.010, 0.000, 0.000, 0.001, -0.003
6.030, 0.000, 0.007, 0.000, 0.000, 0.001, -0.002
6.040, 0.000, 0.005, 0.000, 0.000, 0.001, -0.001
6.050, 0.000, 0.004, 0.000, 0.000, 0.001, -0.001
6.060, 0.000, 0.003, -0.000, 0.000, 0.000, -0.001
6.070, 0.000, 0.002, -0.000, 0.000, 0.000, -0.001
6.080, 0.000, 0.002, 0.000, 0.000, 0.000, -0.001
6.090, 0.000, 0.001, -0.000, 0.000, 0.000, -0.000
6.100, 0.000, 0.001, 0.000, 0.000, 0.000, -0.000
6.110, 0.000, 0.001, -0.000, 0.000, 0.000, -0.000
6.120, 0.000, 0.001, -0.000, 0.000, 0.000, -0.000
6.130, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.140, 0.000, 0.000, -0.000, 0.000, 0.000, -0.000
6.150, 0.000, 0.000, -0.000, 0.000, 0.000, -0.000
6.160, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.170, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.180, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.190, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.200, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.210, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.220, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.230, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.240, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.250, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.260, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.270, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.280, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.290, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.300, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.310, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.320, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.330, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.340, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.350, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.360, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.370, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.380, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.390, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.400, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.410, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.420, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.430, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.440, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.450, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.460, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.470, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.480, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.490, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.500, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000
6.510, 0.000, -0.159, -0.000, 0.000, -0.030, 0.062
6.520, 0.000, -0.477, -0.000, 0.000, -0.070, 0.146
